@relation HW9_TestingOneClassClassification_train

@attribute class {bot}
@attribute score_tag {P,NONE,N,NEU,P+,N+}
@attribute agreement {AGREEMENT,DISAGREEMENT}
@attribute subjectivity {SUBJECTIVE,OBJECTIVE}
@attribute confidence numeric
@attribute irony {NONIRONIC,IRONIC}
@attribute joy numeric
@attribute surprise numeric
@attribute fear numeric
@attribute sadness numeric
@attribute anger numeric
@attribute urlsCount numeric
@attribute mentionsCount numeric
@attribute isRetweet numeric
@attribute wordsCount numeric
@attribute hashtagsCount numeric

@data
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.301926,0.281384,0.274944,0.11998,0.021766,0,0,0,15,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.320644,0.294531,0.153887,0.139223,0.091716,0,0,0,10,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.23584,0.221596,0.212464,0.191693,0.138407,0,1,0,2,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.512962,0.229189,0.128024,0.092368,0.037456,0,0,0,25,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.52203,0.199544,0.138243,0.077858,0.062324,0,0,0,11,0
bot,N,AGREEMENT,OBJECTIVE,90,IRONIC,0.518773,0.241741,0.101613,0.100906,0.036967,0,0,0,9,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.24094,0.235476,0.214111,0.163248,0.146225,0,0,0,9,0
bot,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.419142,0.271311,0.158087,0.133885,0.017574,0,0,0,10,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.37933,0.209689,0.166845,0.12553,0.118606,0,1,0,2,0
bot,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.409609,0.258668,0.248756,0.057981,0.024986,0,0,0,23,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.280962,0.245041,0.20259,0.136551,0.134856,0,1,0,2,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.731132,0.156749,0.061861,0.026208,0.024049,0,0,0,12,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.313738,0.229115,0.177863,0.144246,0.135038,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.341542,0.226167,0.187142,0.132663,0.112487,0,1,0,2,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.549459,0.306419,0.049466,0.049344,0.045311,0,1,0,3,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.725169,0.138402,0.055443,0.041888,0.039099,0,0,0,11,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.288246,0.20972,0.186339,0.159457,0.156238,0,1,0,3,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.445832,0.202566,0.14956,0.113808,0.088234,0,0,0,6,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.726737,0.148157,0.068249,0.040758,0.016099,0,0,0,18,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.528274,0.286554,0.094193,0.067742,0.023238,0,0,0,16,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.407191,0.354061,0.202511,0.022827,0.01341,0,1,0,19,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.39597,0.272029,0.164757,0.123092,0.044151,0,0,0,15,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.295235,0.272734,0.186114,0.169217,0.0767,0,0,0,15,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.427548,0.204915,0.192929,0.143121,0.031487,0,0,0,13,0
bot,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.390977,0.351274,0.136427,0.096585,0.024736,0,0,0,17,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.624096,0.26157,0.06298,0.038706,0.012648,0,1,0,18,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.302688,0.205339,0.198302,0.198032,0.09564,0,0,0,23,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.284304,0.282579,0.214752,0.126556,0.091809,0,1,0,2,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.475474,0.212385,0.182321,0.099032,0.030788,0,0,0,18,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.47112,0.280589,0.135068,0.097752,0.015471,1,1,0,7,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.922906,0.056672,0.009436,0.006454,0.004532,0,0,0,9,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.694478,0.174351,0.102263,0.026336,0.002572,0,1,0,13,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.293501,0.227428,0.218771,0.160603,0.099698,0,0,0,7,0
bot,P+,AGREEMENT,OBJECTIVE,98,NONIRONIC,0.384819,0.319153,0.165082,0.114801,0.016144,0,0,0,18,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.350497,0.221063,0.207167,0.151733,0.069541,0,0,0,14,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.336531,0.234109,0.213767,0.150349,0.065245,0,1,0,4,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.241764,0.203637,0.200408,0.181983,0.172208,0,0,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.280962,0.245041,0.20259,0.136551,0.134856,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.322785,0.209312,0.171302,0.152595,0.144006,0,1,0,3,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.384554,0.333589,0.148948,0.077464,0.055445,0,1,0,16,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.298857,0.259297,0.19765,0.167269,0.076926,0,0,0,19,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.526449,0.241913,0.118505,0.102771,0.010363,0,0,0,10,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1
bot,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.412637,0.310757,0.148686,0.089622,0.038298,0,0,0,20,0
bot,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.220643,0.204757,0.203227,0.19362,0.177753,0,1,0,18,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.483844,0.186217,0.184168,0.117202,0.028569,0,0,0,25,0
bot,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.463231,0.288395,0.097202,0.091973,0.059198,0,0,0,20,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.343375,0.28349,0.217987,0.141535,0.013613,0,0,0,8,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.342105,0.291908,0.181279,0.144233,0.040475,0,0,0,17,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4436,0.439909,0.041159,0.039855,0.035478,0,0,0,11,0
bot,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.278847,0.250273,0.229835,0.149944,0.091101,0,0,0,7,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.391996,0.294814,0.140643,0.129235,0.043312,0,0,0,26,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.752971,0.180585,0.04055,0.013105,0.012789,0,0,0,22,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.404087,0.180999,0.160656,0.139871,0.114387,0,0,0,9,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.278445,0.270175,0.252031,0.11292,0.086428,0,0,0,8,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.433607,0.209249,0.153713,0.133157,0.070274,0,1,0,3,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.678585,0.19102,0.086925,0.02599,0.017481,0,0,0,17,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.507199,0.310585,0.13423,0.024718,0.023268,1,0,0,19,2
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.78263,0.107662,0.051165,0.03703,0.021513,0,0,0,7,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.426675,0.262461,0.138672,0.131678,0.040514,0,0,0,10,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.264826,0.237863,0.167842,0.165451,0.164018,0,0,0,1,1
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.635757,0.269547,0.062872,0.016804,0.015019,0,1,0,5,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376933,0.328468,0.171347,0.091371,0.03188,0,0,0,23,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.638395,0.312637,0.031462,0.010942,0.006564,0,0,0,13,0
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.47902,0.247263,0.115515,0.107954,0.050248,0,0,0,16,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.60507,0.167218,0.158522,0.042936,0.026254,1,1,1,10,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.632374,0.194195,0.110592,0.032568,0.030271,0,0,0,10,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.581483,0.202369,0.117174,0.078458,0.020516,0,0,0,16,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.38074,0.321232,0.111596,0.101501,0.08493,0,1,0,23,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.419209,0.227377,0.132659,0.129516,0.091238,0,1,0,16,0
bot,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.805438,0.163024,0.022413,0.005502,0.003623,0,0,0,13,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.332317,0.214697,0.186146,0.141542,0.125297,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.328578,0.180779,0.174079,0.161135,0.155429,0,1,0,3,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.498484,0.421396,0.038029,0.023133,0.018957,0,0,0,20,0
bot,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.400021,0.216197,0.188094,0.129068,0.06662,0,0,0,16,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.370411,0.244215,0.240513,0.135571,0.009291,0,0,0,21,0
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.462893,0.346777,0.142785,0.035681,0.011864,0,0,0,17,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.42025,0.332681,0.196094,0.038465,0.012511,0,1,0,17,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.478099,0.180148,0.151795,0.114549,0.075409,0,0,0,8,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.459176,0.397373,0.082883,0.055086,0.005482,1,1,1,6,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.699379,0.203347,0.067997,0.017021,0.012256,0,0,0,25,1
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.550483,0.308329,0.108413,0.018558,0.014217,0,0,0,19,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.283639,0.230245,0.218799,0.137202,0.130115,0,0,0,9,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.423565,0.238555,0.153387,0.094524,0.089969,0,0,0,23,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376279,0.240942,0.236286,0.097274,0.049219,0,3,0,16,0
bot,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.269981,0.243765,0.194275,0.178264,0.113716,0,0,0,8,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.388008,0.280328,0.168905,0.124128,0.038631,0,0,0,7,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.420946,0.308463,0.217377,0.043043,0.010171,0,0,0,13,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.334979,0.212765,0.178099,0.157845,0.116313,0,0,0,9,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.316492,0.228352,0.167777,0.14709,0.140289,0,1,0,18,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.32775,0.2783,0.147829,0.124446,0.121674,0,0,0,18,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.502241,0.390292,0.068273,0.029022,0.010172,0,0,0,9,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.448874,0.269068,0.231623,0.044999,0.005436,0,0,0,23,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.374908,0.285846,0.163829,0.093659,0.081758,0,0,0,19,2
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.396415,0.213993,0.188772,0.107539,0.093281,0,0,0,6,0
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.523398,0.279409,0.121122,0.069949,0.006123,0,0,0,16,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.266352,0.210046,0.196987,0.168163,0.158452,0,0,0,1,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.404894,0.259546,0.236501,0.081861,0.017199,0,0,0,21,0
bot,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.22216,0.217057,0.214741,0.20789,0.138152,0,0,0,5,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.302127,0.247132,0.215928,0.141723,0.09309,0,0,0,16,0
bot,N+,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.248605,0.237122,0.211651,0.187508,0.115114,0,1,0,14,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.570452,0.184315,0.15701,0.045135,0.043089,0,0,0,11,0
bot,NEU,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.718973,0.12895,0.070639,0.057138,0.024299,0,0,0,10,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.427549,0.240124,0.216383,0.098624,0.017319,0,1,0,4,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.38293,0.334722,0.168942,0.086694,0.026711,0,0,0,8,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.298054,0.195347,0.182301,0.170082,0.154217,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.266352,0.210046,0.196987,0.168163,0.158452,0,0,0,1,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.452853,0.413646,0.07116,0.033692,0.028649,0,0,0,22,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.523623,0.399925,0.039223,0.020482,0.016747,0,1,0,15,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.384092,0.348419,0.183736,0.052341,0.031412,1,0,0,10,0
bot,N,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.346281,0.265474,0.259194,0.087645,0.041405,0,0,0,8,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.446322,0.332119,0.135138,0.055025,0.031396,0,0,0,19,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.385637,0.207495,0.157715,0.149921,0.099233,0,0,0,18,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.636408,0.148773,0.104612,0.074239,0.035968,0,1,0,20,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.332317,0.214697,0.186146,0.141542,0.125297,0,1,0,2,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.342779,0.275523,0.226036,0.079564,0.076098,0,3,0,15,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.387094,0.284273,0.176944,0.096885,0.054803,0,0,0,11,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.550858,0.281076,0.092942,0.045975,0.029148,0,0,0,18,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.290516,0.254974,0.216649,0.149142,0.088719,0,0,0,4,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.890663,0.066385,0.01786,0.01338,0.011713,0,0,0,11,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.298054,0.195347,0.182301,0.170082,0.154217,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.341542,0.226167,0.187142,0.132663,0.112487,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.37933,0.209689,0.166845,0.12553,0.118606,0,1,0,2,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.564203,0.222373,0.098117,0.08564,0.029666,0,0,0,21,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.429884,0.30828,0.13092,0.067064,0.063853,0,1,0,22,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.335666,0.212023,0.200757,0.158321,0.093232,0,1,0,22,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.303695,0.292915,0.196212,0.180284,0.026894,0,0,0,5,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.341542,0.226167,0.187142,0.132663,0.112487,0,1,0,2,0
bot,N+,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.294082,0.220679,0.210859,0.163595,0.110784,0,1,0,14,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.285091,0.229777,0.225798,0.131543,0.127792,0,0,0,3,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.43279,0.352495,0.102279,0.071201,0.041235,0,0,0,4,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.36776,0.252795,0.228716,0.104652,0.046077,0,0,0,14,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.482355,0.326866,0.110136,0.062874,0.017769,1,1,1,13,2
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.336531,0.234109,0.213767,0.150349,0.065245,0,1,0,4,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.647736,0.164272,0.094507,0.072472,0.021013,0,0,0,9,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.247415,0.212209,0.184332,0.182569,0.173476,0,0,0,1,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.517952,0.30141,0.144905,0.027997,0.007736,0,0,0,14,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.34805,0.313058,0.162465,0.146708,0.029719,0,1,0,15,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.277738,0.201257,0.195556,0.194318,0.131131,0,1,0,9,0
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.415442,0.263364,0.211759,0.062419,0.047015,0,1,0,22,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.547634,0.14431,0.140682,0.102019,0.065355,0,1,0,6,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.371714,0.281659,0.186252,0.090058,0.070317,0,0,0,7,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.466178,0.3508,0.099138,0.062952,0.020932,0,0,0,11,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.554301,0.210691,0.135789,0.090255,0.008964,1,1,1,5,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.234451,0.226341,0.221576,0.171997,0.145635,0,1,0,3,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.311154,0.254552,0.222855,0.124617,0.086822,0,0,0,11,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.454981,0.366128,0.121,0.041422,0.016469,0,1,0,10,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.352701,0.296129,0.221137,0.111218,0.018815,0,1,0,8,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.313174,0.297705,0.266413,0.106466,0.016242,0,0,0,8,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.353909,0.194162,0.180521,0.140309,0.131099,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.322785,0.209312,0.171302,0.152595,0.144006,0,1,0,3,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.275681,0.257915,0.211024,0.14615,0.109231,0,0,0,12,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.251536,0.213411,0.196929,0.179644,0.15848,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.401329,0.320125,0.181729,0.058941,0.037877,0,0,0,26,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.292681,0.21421,0.199439,0.150502,0.143168,0,1,0,3,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.499744,0.196003,0.125677,0.092435,0.086141,0,0,0,20,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.599869,0.114406,0.103978,0.09348,0.088268,0,0,0,4,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.408811,0.216149,0.184013,0.119321,0.071706,0,1,0,16,0
bot,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.539646,0.232875,0.098172,0.07758,0.051727,0,0,0,16,0
bot,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.388736,0.236744,0.159727,0.155899,0.058894,0,1,0,13,0
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.523205,0.301476,0.102174,0.042764,0.030381,0,0,0,23,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.230501,0.218109,0.208453,0.181631,0.161306,0,0,0,15,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.341542,0.226167,0.187142,0.132663,0.112487,0,1,0,2,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.444969,0.265569,0.16803,0.095293,0.026139,0,0,0,6,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.555262,0.171608,0.125156,0.106199,0.041775,0,0,0,8,0
bot,N+,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.57917,0.145303,0.115626,0.113998,0.045902,0,1,0,13,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.37701,0.275627,0.185957,0.094305,0.067102,0,0,0,10,0
bot,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.494635,0.332394,0.130449,0.035596,0.006927,0,0,0,17,0
bot,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.585397,0.218544,0.085339,0.059628,0.051092,0,1,0,15,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.339109,0.303927,0.155324,0.125259,0.076381,0,0,0,12,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.758253,0.117872,0.087653,0.027706,0.008517,0,0,0,14,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.484644,0.348113,0.079341,0.063016,0.024887,0,0,0,12,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.404803,0.218858,0.196059,0.119164,0.061116,0,0,0,10,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.421311,0.262001,0.190389,0.110419,0.01588,1,1,0,15,2
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.405535,0.163435,0.155701,0.149269,0.12606,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.353909,0.194162,0.180521,0.140309,0.131099,0,1,0,2,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.356642,0.29969,0.186475,0.135394,0.021798,0,0,0,16,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.614075,0.128441,0.091051,0.090455,0.075978,0,0,0,14,0
bot,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.572908,0.313037,0.054872,0.035475,0.023708,0,0,0,17,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.418348,0.244859,0.216745,0.066598,0.05345,0,1,0,18,0
bot,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.364614,0.288438,0.189238,0.116716,0.040994,0,1,0,20,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.599645,0.22188,0.104012,0.054303,0.02016,0,0,0,8,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.493004,0.198986,0.131631,0.114063,0.062315,0,1,0,12,0
bot,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.30054,0.277917,0.200129,0.120787,0.100628,0,1,0,20,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.428211,0.20103,0.139289,0.135008,0.096462,0,0,0,26,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.533087,0.199755,0.172922,0.063516,0.03072,0,0,0,10,0
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.268456,0.252818,0.248067,0.189245,0.041414,0,0,0,18,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.388926,0.244775,0.18093,0.110301,0.075068,0,0,0,20,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.361315,0.240652,0.13544,0.133107,0.129486,0,0,0,5,0
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.838598,0.10066,0.041408,0.013787,0.005548,0,0,0,17,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.31129,0.255803,0.175781,0.13396,0.123166,0,0,0,4,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.488224,0.207877,0.125613,0.091849,0.086438,0,0,0,10,0
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.42455,0.194321,0.140477,0.136686,0.103967,0,1,0,18,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.422145,0.242243,0.177876,0.134114,0.023622,0,1,0,18,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.446298,0.258114,0.151807,0.0906,0.053182,0,0,0,10,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.475687,0.307223,0.079038,0.073493,0.06456,0,0,0,10,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.458057,0.193216,0.152078,0.142205,0.054445,0,1,0,17,0
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.55938,0.231231,0.125937,0.053815,0.029638,0,0,0,30,1
