class,score_tag,agreement,subjectivity,confidence,irony,joy,surprise,fear,sadness,anger,urlsCount,mentionsCount,isRetweet,wordsCount,hashtagsCount
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.55727219581604,0.22606976330280304,0.0993768572807312,0.08290477842092514,0.03437650203704834,1,2,1,17,2
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.43399304151535034,0.25403332710266113,0.20405808091163635,0.09822848439216614,0.009687017649412155,0,0,0,19,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5816609263420105,0.1995266079902649,0.15998059511184692,0.036438167095184326,0.022393692284822464,0,0,0,10,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.41801542043685913,0.24248695373535156,0.1827133148908615,0.12920166552066803,0.027582615613937378,0,0,0,6,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.46514391899108887,0.23638829588890076,0.18215158581733704,0.06050674617290497,0.05580948293209076,0,0,0,21,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3716817796230316,0.2000678926706314,0.1872745156288147,0.16325387358665466,0.07772193849086761,0,1,0,17,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.28253090381622314,0.21716007590293884,0.19294588267803192,0.16495643556118011,0.14240673184394836,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3227851986885071,0.20931163430213928,0.17130152881145477,0.15259526669979095,0.1440064013004303,0,1,0,3,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.34094172716140747,0.22985364496707916,0.21378111839294434,0.15571078658103943,0.05971271172165871,0,0,0,14,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.7566362619400024,0.11851142346858978,0.09378228336572647,0.024988364428281784,0.006081560160964727,0,0,0,18,0
bot,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.4125077724456787,0.372084379196167,0.1452735960483551,0.05502226948738098,0.015112025663256645,0,0,0,27,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.6565248370170593,0.2818535566329956,0.024632254615426064,0.02167840488255024,0.015310930088162422,0,0,0,24,1
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3723205327987671,0.2658001184463501,0.15150144696235657,0.11101559549570084,0.09936228394508362,0,1,0,2,0
bot,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.40760964155197144,0.22353219985961914,0.2080729603767395,0.0862930566072464,0.07449209690093994,0,0,0,13,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3532586693763733,0.3145630955696106,0.14848531782627106,0.09424096345901489,0.08945192396640778,0,1,0,24,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.43783700466156006,0.26542824506759644,0.17363570630550385,0.0898854210972786,0.03321359306573868,0,0,0,10,0
bot,N,AGREEMENT,OBJECTIVE,90,IRONIC,0.4206259846687317,0.2404157519340515,0.18014560639858246,0.08462588489055634,0.0741867646574974,0,0,0,11,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.37496939301490784,0.23743227124214172,0.14431822299957275,0.12960970401763916,0.11367041617631912,0,0,0,4,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.6759666204452515,0.13199402391910553,0.10655678808689117,0.04661080241203308,0.03887185826897621,0,1,0,21,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.28253090381622314,0.21716007590293884,0.19294588267803192,0.16495643556118011,0.14240673184394836,0,1,0,2,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.35140520334243774,0.3382593095302582,0.1882353127002716,0.0658472329378128,0.05625295639038086,0,0,0,14,2
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3365311622619629,0.23410920798778534,0.21376651525497437,0.15034854412078857,0.06524460017681122,0,1,0,4,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.540061354637146,0.16408930718898773,0.14836856722831726,0.12986396253108978,0.01761685311794281,0,0,0,14,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4915919303894043,0.18606306612491608,0.16200803220272064,0.10330882668495178,0.0570281483232975,0,0,0,9,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.6912565231323242,0.14473915100097656,0.11101877689361572,0.028461219742894173,0.024524295702576637,0,0,0,6,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5344932675361633,0.21685084700584412,0.09266424179077148,0.08211636543273926,0.0738753154873848,0,1,0,26,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6710482239723206,0.14161226153373718,0.1308201551437378,0.03522815182805061,0.021291282027959824,0,0,0,8,0
bot,N,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.40965983271598816,0.3337433934211731,0.13674771785736084,0.0794200673699379,0.04042899236083031,0,1,0,21,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.46362483501434326,0.2751067280769348,0.1779208928346634,0.05559612810611725,0.02775144949555397,0,0,0,5,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3165953755378723,0.24722415208816528,0.18184852600097656,0.14694657921791077,0.10738538205623627,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.45542699098587036,0.2402166724205017,0.1424115002155304,0.09875261783599854,0.06319218873977661,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3793295919895172,0.20968887209892273,0.16684526205062866,0.1255301982164383,0.1186060905456543,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2871178388595581,0.22856375575065613,0.198062464594841,0.1466020941734314,0.13965383172035217,0,1,0,3,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5491324663162231,0.16762670874595642,0.11750371009111404,0.10347204655408859,0.062265075743198395,0,0,0,5,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4512123763561249,0.2732905149459839,0.1009526252746582,0.09530423581600189,0.07924018800258636,0,0,0,1,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.43350300192832947,0.4020710587501526,0.09960997104644775,0.05911765247583389,0.005698333028703928,1,1,1,21,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5519082546234131,0.17135606706142426,0.16246774792671204,0.10437905043363571,0.00988889392465353,1,0,0,1,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.44193845987319946,0.25226759910583496,0.22210760414600372,0.060123883187770844,0.023562420159578323,0,0,0,7,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3302827477455139,0.2141755074262619,0.21092772483825684,0.14535273611545563,0.09926129877567291,0,0,0,13,1
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.35182374715805054,0.3136959671974182,0.29218050837516785,0.03554854914546013,0.006751254200935364,0,1,0,18,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.312788724899292,0.24321231245994568,0.24125772714614868,0.1109272763133049,0.09181393682956696,0,1,0,20,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4754033088684082,0.25793540477752686,0.11847034096717834,0.09579378366470337,0.052397146821022034,0,0,0,5,0
bot,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.35516613721847534,0.27973756194114685,0.20055082440376282,0.1344161182641983,0.030129320919513702,0,1,0,16,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.36051633954048157,0.28711336851119995,0.14932891726493835,0.1350579410791397,0.06798341125249863,0,0,0,7,0
bot,P,AGREEMENT,SUBJECTIVE,89,NONIRONIC,0.4245629608631134,0.3675784468650818,0.13242089748382568,0.0487009733915329,0.026736728847026825,0,0,0,17,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.41471976041793823,0.33418187499046326,0.20669874548912048,0.031131111085414886,0.013268545269966125,0,0,0,14,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3436318635940552,0.2623474597930908,0.2178705632686615,0.09153145551681519,0.08461863547563553,0,0,0,15,2
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.7611546516418457,0.1704568713903427,0.04507366195321083,0.013457173481583595,0.009857661090791225,0,0,0,10,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.26797106862068176,0.2612014412879944,0.21651601791381836,0.20351332426071167,0.05079815536737442,0,0,0,21,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.664542555809021,0.15907146036624908,0.06782394647598267,0.06141935661435127,0.04714268445968628,0,0,0,8,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.40176939964294434,0.3085579574108124,0.14136554300785065,0.08213675022125244,0.0661703422665596,0,1,0,10,0
bot,P,AGREEMENT,OBJECTIVE,97,NONIRONIC,0.3055006265640259,0.2863498032093048,0.26152461767196655,0.10780071467161179,0.03882424533367157,0,0,0,17,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.28253090381622314,0.21716007590293884,0.19294588267803192,0.16495643556118011,0.14240673184394836,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4337221384048462,0.15565939247608185,0.14366400241851807,0.1346757411956787,0.13227877020835876,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.32704049348831177,0.22614341974258423,0.18362835049629211,0.1490437090396881,0.11414401233196259,0,0,0,2,2
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.34584665298461914,0.22449353337287903,0.20177581906318665,0.13570159673690796,0.09218243509531021,0,0,0,13,0
bot,P+,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.45934125781059265,0.31411460041999817,0.1371447890996933,0.062465913593769073,0.026933476328849792,0,0,0,23,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.571060836315155,0.2031550109386444,0.14753249287605286,0.06613639742136002,0.012115301564335823,1,0,0,1,0
bot,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.8717882633209229,0.074552021920681,0.03606194630265236,0.01158168725669384,0.006016086786985397,0,0,0,20,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.38096463680267334,0.2574807107448578,0.18954968452453613,0.08608724176883698,0.08591768890619278,0,0,0,11,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.24129559099674225,0.21594682335853577,0.2061554193496704,0.19069650769233704,0.14590570330619812,0,1,0,17,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4877554774284363,0.27163663506507874,0.14543743431568146,0.0737273320555687,0.021443093195557594,0,0,0,10,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.42045918107032776,0.3790304660797119,0.0921027809381485,0.07347577065229416,0.03493180125951767,0,0,0,17,0
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.4292134642601013,0.2605316936969757,0.15480366349220276,0.09212599694728851,0.06332522630691528,0,0,0,17,0
bot,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.5363105535507202,0.3148789405822754,0.08712953329086304,0.03906930238008499,0.02261168695986271,0,0,0,19,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.36245355010032654,0.18821102380752563,0.177267387509346,0.15599489212036133,0.11607310175895691,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.27985861897468567,0.24466443061828613,0.19169612228870392,0.17887452244758606,0.10490628331899643,0,1,0,9,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.7726516723632812,0.10563288629055023,0.0714704692363739,0.030286716297268867,0.019958268851041794,0,1,0,14,0
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.40657979249954224,0.30341464281082153,0.12371909618377686,0.10783443599939346,0.05845208466053009,0,0,0,17,1
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5091260671615601,0.1996035873889923,0.16590628027915955,0.08845065534114838,0.0369134247303009,0,0,0,8,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.7731096744537354,0.09944675117731094,0.08627595007419586,0.022252868860960007,0.018914736807346344,0,0,0,16,1
bot,N,AGREEMENT,OBJECTIVE,90,NONIRONIC,0.44052213430404663,0.27479031682014465,0.11363422125577927,0.09395334124565125,0.0770999863743782,0,1,0,13,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3575776219367981,0.3288344144821167,0.20369955897331238,0.06771066039800644,0.042177777737379074,0,0,0,29,0
bot,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.9862439632415771,0.012243367731571198,0.001286426093429327,0.00018519131117500365,4.106400228920393e-05,0,0,0,27,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3793295919895172,0.20968887209892273,0.16684526205062866,0.1255301982164383,0.1186060905456543,0,1,0,2,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.43342041969299316,0.3720158636569977,0.11618492007255554,0.05055274814367294,0.02782605029642582,0,1,0,16,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5771383047103882,0.23083582520484924,0.1534523069858551,0.02518608793616295,0.013387471437454224,0,0,0,24,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5767195224761963,0.22995451092720032,0.10472681373357773,0.050682730972766876,0.03791644424200058,0,1,1,11,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3227851986885071,0.20931163430213928,0.17130152881145477,0.15259526669979095,0.1440064013004303,0,1,0,3,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3793295919895172,0.20968887209892273,0.16684526205062866,0.1255301982164383,0.1186060905456543,0,1,0,2,0
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.43943145871162415,0.38753068447113037,0.1008952260017395,0.05561741441488266,0.01652524061501026,0,1,0,10,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6111798286437988,0.2604835033416748,0.06174063682556152,0.03824480623006821,0.02835123799741268,0,0,0,24,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5568623542785645,0.2426595687866211,0.09566733241081238,0.05726054310798645,0.04755021631717682,0,0,0,22,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6049131751060486,0.1496458351612091,0.13942229747772217,0.07521149516105652,0.03080723062157631,0,0,0,5,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.31746426224708557,0.20295166969299316,0.16682955622673035,0.15932968258857727,0.15342482924461365,0,1,0,3,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.36245355010032654,0.18821102380752563,0.177267387509346,0.15599489212036133,0.11607310175895691,0,1,0,2,0
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4976264238357544,0.3625507652759552,0.07047435641288757,0.05740038678050041,0.01194807793945074,0,0,0,10,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2679691016674042,0.2547815442085266,0.19380059838294983,0.15477052330970764,0.12867824733257294,0,0,0,3,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4512159526348114,0.17793473601341248,0.16946491599082947,0.13482919335365295,0.06655517220497131,0,1,0,12,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.488942414522171,0.3121999502182007,0.14327429234981537,0.04388950765132904,0.0116938641294837,0,0,0,21,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5892424583435059,0.1635252833366394,0.16087470948696136,0.0725482851266861,0.013809267431497574,0,0,0,13,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3495577573776245,0.260132372379303,0.18170265853405,0.14741334319114685,0.061193786561489105,0,1,0,15,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4580455720424652,0.27614328265190125,0.12934610247612,0.11338065564632416,0.023084372282028198,0,0,0,13,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.29741132259368896,0.22830598056316376,0.22596365213394165,0.13807536661624908,0.11024367064237595,0,1,0,3,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6272284984588623,0.29426872730255127,0.04974455386400223,0.01460123248398304,0.01415697205811739,0,0,0,18,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3709057569503784,0.23493997752666473,0.22709552943706512,0.0996161624789238,0.06744257360696793,0,0,0,7,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.34307804703712463,0.20227962732315063,0.19491638243198395,0.13618728518486023,0.12353867292404175,0,1,0,2,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4685366749763489,0.2051764726638794,0.20245739817619324,0.079072967171669,0.04475650191307068,0,0,0,17,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.35805389285087585,0.21133166551589966,0.187581866979599,0.17477139830589294,0.06826117634773254,0,0,0,12,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3452727794647217,0.2676656246185303,0.1983868032693863,0.10826057195663452,0.08041422814130783,0,1,0,16,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3365311622619629,0.23410920798778534,0.21376651525497437,0.15034854412078857,0.06524460017681122,0,1,0,4,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.8167998790740967,0.058696962893009186,0.04236642271280289,0.04140247404575348,0.040734194219112396,0,0,0,16,1
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.8427992463111877,0.11516822129487991,0.017133990302681923,0.01424037292599678,0.010658175684511662,0,0,0,7,0
bot,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.7738941311836243,0.14169125258922577,0.05475646257400513,0.019333120435476303,0.010325025767087936,0,0,0,23,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5156437158584595,0.20094968378543854,0.18187904357910156,0.06593600660562515,0.03559152036905289,0,2,1,21,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2979649603366852,0.1940712034702301,0.1888224333524704,0.18055973947048187,0.13858167827129364,0,0,0,9,0
bot,P,AGREEMENT,OBJECTIVE,98,NONIRONIC,0.36991575360298157,0.35969385504722595,0.12892365455627441,0.09245213866233826,0.04901459068059921,0,1,0,16,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.49456584453582764,0.19606590270996094,0.12747147679328918,0.12409205734729767,0.05780475586652756,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.6707223653793335,0.19167038798332214,0.09035031497478485,0.03133918717503548,0.015917714685201645,0,0,0,4,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4083579480648041,0.3127698600292206,0.20098790526390076,0.06476453691720963,0.013119755312800407,0,0,0,12,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.36145758628845215,0.3352186679840088,0.13055408000946045,0.1050114631652832,0.06775811314582825,0,1,0,18,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3793295919895172,0.20968887209892273,0.16684526205062866,0.1255301982164383,0.1186060905456543,0,1,0,2,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.35982590913772583,0.18150264024734497,0.15771391987800598,0.1533878743648529,0.1475696563720703,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6084092855453491,0.22707897424697876,0.08288130164146423,0.07168608903884888,0.009944366291165352,0,0,0,33,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3284909427165985,0.2256113886833191,0.2184397578239441,0.11504369974136353,0.11241424083709717,0,0,0,8,1
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.42168760299682617,0.19966262578964233,0.15175944566726685,0.1167842298746109,0.11010611057281494,0,1,0,7,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.38769596815109253,0.2691585421562195,0.17545542120933533,0.08490732312202454,0.08278276026248932,0,0,0,21,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.23927778005599976,0.22068209946155548,0.20496350526809692,0.17539682984352112,0.15967977046966553,0,0,0,1,1
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.44415000081062317,0.2488124519586563,0.11042388528585434,0.10386328399181366,0.0927504375576973,0,0,0,20,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.5039492845535278,0.1757802963256836,0.17458027601242065,0.10681695491075516,0.03887316957116127,0,1,0,10,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3998783826828003,0.32316166162490845,0.13606669008731842,0.09528360515832901,0.045609667897224426,0,0,0,32,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.27727872133255005,0.2742166221141815,0.18517303466796875,0.13856950402259827,0.1247621551156044,0,1,0,3,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3751114010810852,0.2677799463272095,0.2268836498260498,0.10304782539606094,0.027177128940820694,0,0,0,18,0
bot,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.67800372838974,0.22835464775562286,0.06923019140958786,0.021706394851207733,0.002704997081309557,1,1,1,8,1
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2505249083042145,0.24262428283691406,0.1971297711133957,0.15733587741851807,0.1523851752281189,0,1,0,3,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.7220927476882935,0.13611151278018951,0.07153363525867462,0.05144566297531128,0.018816450610756874,0,0,0,12,2
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.37317198514938354,0.2866901159286499,0.1671806275844574,0.1529979109764099,0.01995936408638954,0,1,0,8,0
bot,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.6979451179504395,0.16040511429309845,0.10623874515295029,0.018513772636651993,0.016897236928343773,0,1,1,18,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.40396127104759216,0.24827536940574646,0.14844432473182678,0.13220152258872986,0.06711745262145996,0,0,0,14,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.24317099153995514,0.2236354947090149,0.19808466732501984,0.17677375674247742,0.15833501517772675,0,0,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.39623376727104187,0.209750697016716,0.15719282627105713,0.12535694241523743,0.11146572232246399,0,1,0,3,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.48861733078956604,0.28155773878097534,0.12078171968460083,0.05749158933758736,0.05155162513256073,0,0,0,6,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.36740368604660034,0.3291076421737671,0.14946052432060242,0.1127120852470398,0.04131608456373215,0,0,0,9,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.28253090381622314,0.21716007590293884,0.19294588267803192,0.16495643556118011,0.14240673184394836,0,1,0,2,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.527250349521637,0.32782280445098877,0.07983699440956116,0.04030940309166908,0.02478048950433731,0,0,0,24,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.48205792903900146,0.25963327288627625,0.1419803649187088,0.07241960614919662,0.04390879347920418,0,0,0,21,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.48762941360473633,0.36825889348983765,0.05648183077573776,0.054725199937820435,0.032904691994190216,1,0,0,17,1
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4319615960121155,0.20498034358024597,0.13002461194992065,0.11787384748458862,0.11515957117080688,0,0,0,14,0
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.5650086402893066,0.24750077724456787,0.11113958060741425,0.05556575953960419,0.020785275846719742,0,0,0,22,0
bot,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.43499553203582764,0.2585894465446472,0.13257160782814026,0.0965452566742897,0.07729817926883698,0,0,0,11,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5171197652816772,0.21200019121170044,0.1623779535293579,0.07694296538829803,0.031559161841869354,0,0,0,8,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5487853288650513,0.20726439356803894,0.09078157693147659,0.08661290258169174,0.06655577570199966,0,0,0,4,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5499486923217773,0.18403463065624237,0.11497138440608978,0.09857943654060364,0.05246581882238388,0,0,0,4,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.38461339473724365,0.21890845894813538,0.16728132963180542,0.12783384323120117,0.10136297345161438,0,0,0,12,0
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4930460453033447,0.33952581882476807,0.11180326342582703,0.03900562971830368,0.0166192427277565,0,0,0,15,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.8122882843017578,0.07590410858392715,0.05234839767217636,0.030345363542437553,0.029113885015249252,0,0,0,8,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.47206592559814453,0.27426156401634216,0.12183007597923279,0.11272228509187698,0.019120147451758385,1,2,0,8,0
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.5494593381881714,0.30641934275627136,0.04946552962064743,0.04934438318014145,0.04531135410070419,0,1,0,3,0
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.6795528531074524,0.2523409128189087,0.03915835916996002,0.01725182682275772,0.01169603317975998,0,0,0,19,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.326297402381897,0.31372135877609253,0.14117905497550964,0.12856948375701904,0.0902327373623848,0,0,0,20,0
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.339002788066864,0.27416878938674927,0.19779221713542938,0.17124637961387634,0.017789829522371292,0,0,0,18,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.5903750658035278,0.14461258053779602,0.0945289134979248,0.08944042026996613,0.08104299008846283,0,1,0,20,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.41385459899902344,0.3986285328865051,0.09413155913352966,0.0868171751499176,0.006568135693669319,1,1,0,10,0
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.48963525891304016,0.3212476372718811,0.11861331760883331,0.046389319002628326,0.0241144597530365,0,0,0,11,1
bot,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.31523633003234863,0.2740374505519867,0.2517448961734772,0.08278849720954895,0.07619285583496094,0,0,0,11,1
bot,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.6805817484855652,0.20129558444023132,0.09536667913198471,0.014144588261842728,0.008611371740698814,0,1,0,18,0
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3575696051120758,0.2890721261501312,0.2483801245689392,0.08302281051874161,0.02195526286959648,0,1,0,18,0
